"month","day","hour","cyclists"
"Sep",27,14,116
"Sep",27,15,104
"Sep",27,16,152
"Sep",27,17,216
"Sep",27,18,153
"Sep",27,19,107
"Sep",27,20,71
"Sep",27,21,67
"Sep",27,22,33
"Sep",27,23,27
"Sep",28,0,10
"Sep",28,1,8
"Sep",28,2,5
"Sep",28,3,9
"Sep",28,4,1
"Sep",28,5,1
"Sep",28,6,12
"Sep",28,7,79
"Sep",28,8,239
"Sep",28,9,133
"Sep",28,10,120
"Sep",28,11,52
"Sep",28,12,71
"Sep",28,13,124
"Sep",28,14,89
"Sep",28,15,99
"Sep",28,16,108
"Sep",28,17,178
"Sep",28,18,109
"Sep",28,19,59
"Sep",28,20,36
"Sep",28,21,47
"Sep",28,22,31
"Sep",28,23,27
"Sep",29,0,20
"Sep",29,1,12
"Sep",29,2,5
"Sep",29,3,8
"Sep",29,4,1
"Sep",29,5,2
"Sep",29,6,4
"Sep",29,7,9
"Sep",29,8,26
"Sep",29,9,69
"Sep",29,10,74
"Sep",29,11,59
"Sep",29,12,94
"Sep",29,13,71
"Sep",29,14,73
"Sep",29,15,85
"Sep",29,16,84
"Sep",29,17,101
"Sep",29,18,49
"Sep",29,19,60
"Sep",29,20,24
"Sep",29,21,17
"Sep",29,22,18
"Sep",29,23,12
"Sep",30,0,19
"Sep",30,1,10
"Sep",30,2,6
"Sep",30,3,9
"Sep",30,4,2
"Sep",30,5,4
"Sep",30,6,1
"Sep",30,7,11
"Sep",30,8,15
"Sep",30,9,26
"Sep",30,10,41
"Sep",30,11,35
"Sep",30,12,59
"Sep",30,13,43
"Sep",30,14,60
"Sep",30,15,53
"Sep",30,16,71
"Sep",30,17,70
"Sep",30,18,68
"Sep",30,19,40
"Sep",30,20,21
"Sep",30,21,25
"Sep",30,22,23
"Sep",30,23,18
"Oct",1,0,8
"Oct",1,1,1
"Oct",1,2,3
"Oct",1,3,0
"Oct",1,4,1
"Oct",1,5,8
"Oct",1,6,15
"Oct",1,7,96
"Oct",1,8,288
"Oct",1,9,184
"Oct",1,10,85
"Oct",1,11,75
"Oct",1,12,98
"Oct",1,13,108
"Oct",1,14,82
"Oct",1,15,116
"Oct",1,16,142
"Oct",1,17,294
"Oct",1,18,197
"Oct",1,19,97
"Oct",1,20,60
"Oct",1,21,50
"Oct",1,22,33
"Oct",1,23,16
"Oct",2,0,8
"Oct",2,1,2
"Oct",2,2,5
"Oct",2,3,5
"Oct",2,4,0
"Oct",2,5,6
"Oct",2,6,16
"Oct",2,7,57
"Oct",2,8,338
"Oct",2,9,180
"Oct",2,10,103
"Oct",2,11,78
"Oct",2,12,77
"Oct",2,13,95
"Oct",2,14,82
"Oct",2,15,120
"Oct",2,16,178
"Oct",2,17,287
"Oct",2,18,193
"Oct",2,19,117
"Oct",2,20,88
"Oct",2,21,70
"Oct",2,22,39
"Oct",2,23,15
"Oct",3,0,9
"Oct",3,1,3
"Oct",3,2,0
"Oct",3,3,1
"Oct",3,4,3
"Oct",3,5,6
"Oct",3,6,11
"Oct",3,7,95
"Oct",3,8,318
"Oct",3,9,163
"Oct",3,10,100
"Oct",3,11,69
"Oct",3,12,115
"Oct",3,13,126
"Oct",3,14,120
"Oct",3,15,116
"Oct",3,16,147
"Oct",3,17,242
"Oct",3,18,191
"Oct",3,19,126
"Oct",3,20,76
"Oct",3,21,62
"Oct",3,22,38
"Oct",3,23,39
"Oct",4,0,17
"Oct",4,1,9
"Oct",4,2,6
"Oct",4,3,1
"Oct",4,4,0
"Oct",4,5,4
"Oct",4,6,16
"Oct",4,7,72
"Oct",4,8,320
"Oct",4,9,172
"Oct",4,10,95
"Oct",4,11,85
"Oct",4,12,97
"Oct",4,13,112
"Oct",4,14,98
"Oct",4,15,92
"Oct",4,16,163
"Oct",4,17,259
"Oct",4,18,182
"Oct",4,19,102
"Oct",4,20,76
"Oct",4,21,59
"Oct",4,22,38
"Oct",4,23,19
"Oct",5,0,27
"Oct",5,1,13
"Oct",5,2,4
"Oct",5,3,6
"Oct",5,4,4
"Oct",5,5,4
"Oct",5,6,17
"Oct",5,7,75
"Oct",5,8,243
"Oct",5,9,159
"Oct",5,10,81
"Oct",5,11,77
"Oct",5,12,103
"Oct",5,13,92
"Oct",5,14,100
"Oct",5,15,124
"Oct",5,16,147
"Oct",5,17,200
"Oct",5,18,133
"Oct",5,19,76
"Oct",5,20,45
"Oct",5,21,38
"Oct",5,22,27
"Oct",5,23,20
"Oct",6,0,21
"Oct",6,1,17
"Oct",6,2,10
"Oct",6,3,6
"Oct",6,4,4
"Oct",6,5,4
"Oct",6,6,9
"Oct",6,7,13
"Oct",6,8,30
"Oct",6,9,49
"Oct",6,10,73
"Oct",6,11,76
"Oct",6,12,91
"Oct",6,13,71
"Oct",6,14,90
"Oct",6,15,106
"Oct",6,16,99
"Oct",6,17,76
"Oct",6,18,64
"Oct",6,19,47
"Oct",6,20,39
"Oct",6,21,29
"Oct",6,22,26
"Oct",6,23,19
"Oct",7,0,18
"Oct",7,1,13
"Oct",7,2,9
"Oct",7,3,12
"Oct",7,4,2
"Oct",7,5,3
"Oct",7,6,0
"Oct",7,7,13
"Oct",7,8,22
"Oct",7,9,55
"Oct",7,10,61
"Oct",7,11,77
"Oct",7,12,70
"Oct",7,13,98
"Oct",7,14,85
"Oct",7,15,77
"Oct",7,16,106
"Oct",7,17,103
"Oct",7,18,78
"Oct",7,19,58
"Oct",7,20,49
"Oct",7,21,21
"Oct",7,22,15
"Oct",7,23,28
"Oct",8,0,10
"Oct",8,1,7
"Oct",8,2,3
"Oct",8,3,0
"Oct",8,4,1
"Oct",8,5,11
"Oct",8,6,17
"Oct",8,7,73
"Oct",8,8,302
"Oct",8,9,175
"Oct",8,10,96
"Oct",8,11,97
"Oct",8,12,127
"Oct",8,13,139
"Oct",8,14,76
"Oct",8,15,111
"Oct",8,16,163
"Oct",8,17,309
"Oct",8,18,190
"Oct",8,19,88
"Oct",8,20,72
"Oct",8,21,56
"Oct",8,22,32
"Oct",8,23,23
"Oct",9,0,16
"Oct",9,1,10
"Oct",9,2,3
"Oct",9,3,1
"Oct",9,4,1
"Oct",9,5,3
"Oct",9,6,20
"Oct",9,7,86
"Oct",9,8,322
"Oct",9,9,198
"Oct",9,10,88
"Oct",9,11,103
"Oct",9,12,117
"Oct",9,13,94
"Oct",9,14,94
"Oct",9,15,117
"Oct",9,16,177
"Oct",9,17,276
"Oct",9,18,214
"Oct",9,19,145
"Oct",9,20,90
"Oct",9,21,72
"Oct",9,22,52
"Oct",9,23,31
"Oct",10,0,11
"Oct",10,1,14
"Oct",10,2,8
"Oct",10,3,1
"Oct",10,4,2
"Oct",10,5,2
"Oct",10,6,23
"Oct",10,7,72
"Oct",10,8,335
"Oct",10,9,174
"Oct",10,10,101
"Oct",10,11,80
"Oct",10,12,108
"Oct",10,13,139
"Oct",10,14,97
"Oct",10,15,135
"Oct",10,16,172
"Oct",10,17,255
"Oct",10,18,187
"Oct",10,19,109
"Oct",10,20,73
"Oct",10,21,59
"Oct",10,22,54
"Oct",10,23,32
"Oct",11,0,15
"Oct",11,1,11
"Oct",11,2,4
"Oct",11,3,0
"Oct",11,4,2
"Oct",11,5,8
"Oct",11,6,23
"Oct",11,7,77
"Oct",11,8,278
"Oct",11,9,165
"Oct",11,10,93
"Oct",11,11,71
"Oct",11,12,99
"Oct",11,13,101
"Oct",11,14,88
"Oct",11,15,87
"Oct",11,16,140
"Oct",11,17,203
"Oct",11,18,145
"Oct",11,19,77
"Oct",11,20,55
"Oct",11,21,45
"Oct",11,22,25
"Oct",11,23,10
"Oct",12,0,7
"Oct",12,1,7
"Oct",12,2,5
"Oct",12,3,3
"Oct",12,4,0
"Oct",12,5,2
"Oct",12,6,11
"Oct",12,7,32
"Oct",12,8,145
"Oct",12,9,105
"Oct",12,10,64
"Oct",12,11,58
"Oct",12,12,88
"Oct",12,13,87
"Oct",12,14,83
"Oct",12,15,95
"Oct",12,16,142
"Oct",12,17,156
"Oct",12,18,115
"Oct",12,19,69
"Oct",12,20,45
"Oct",12,21,50
"Oct",12,22,17
"Oct",12,23,23
"Oct",13,0,25
"Oct",13,1,10
"Oct",13,2,10
"Oct",13,3,6
"Oct",13,4,0
"Oct",13,5,1
"Oct",13,6,3
"Oct",13,7,11
"Oct",13,8,23
"Oct",13,9,65
"Oct",13,10,74
"Oct",13,11,51
"Oct",13,12,62
"Oct",13,13,66
"Oct",13,14,65
"Oct",13,15,66
"Oct",13,16,64
"Oct",13,17,84
"Oct",13,18,65
"Oct",13,19,28
"Oct",13,20,28
"Oct",13,21,26
"Oct",13,22,33
"Oct",13,23,17
"Oct",14,0,26
"Oct",14,1,9
"Oct",14,2,8
"Oct",14,3,9
"Oct",14,4,4
"Oct",14,5,1
"Oct",14,6,3
"Oct",14,7,4
"Oct",14,8,16
"Oct",14,9,50
"Oct",14,10,35
"Oct",14,11,44
"Oct",14,12,41
"Oct",14,13,34
"Oct",14,14,44
"Oct",14,15,52
"Oct",14,16,56
"Oct",14,17,60
"Oct",14,18,30
"Oct",14,19,32
"Oct",14,20,23
"Oct",14,21,12
"Oct",14,22,18
"Oct",14,23,9
"Oct",15,0,5
"Oct",15,1,1
"Oct",15,2,1
"Oct",15,3,0
"Oct",15,4,0
"Oct",15,5,4
"Oct",15,6,11
"Oct",15,7,55
"Oct",15,8,190
"Oct",15,9,153
"Oct",15,10,71
"Oct",15,11,91
"Oct",15,12,104
"Oct",15,13,112
"Oct",15,14,68
"Oct",15,15,81
"Oct",15,16,104
"Oct",15,17,245
"Oct",15,18,177
"Oct",15,19,115
"Oct",15,20,76
"Oct",15,21,56
"Oct",15,22,28
"Oct",15,23,23
"Oct",16,0,13
"Oct",16,1,0
"Oct",16,2,1
"Oct",16,3,0
"Oct",16,4,0
"Oct",16,5,4
"Oct",16,6,7
"Oct",16,7,33
"Oct",16,8,145
"Oct",16,9,105
"Oct",16,10,56
"Oct",16,11,45
"Oct",16,12,50
"Oct",16,13,60
"Oct",16,14,59
"Oct",16,15,69
"Oct",16,16,97
"Oct",16,17,167
"Oct",16,18,150
"Oct",16,19,97
"Oct",16,20,56
"Oct",16,21,48
"Oct",16,22,31
"Oct",16,23,17
"Oct",17,0,10
"Oct",17,1,9
"Oct",17,2,3
"Oct",17,3,4
"Oct",17,4,0
"Oct",17,5,2
"Oct",17,6,10
"Oct",17,7,44
"Oct",17,8,188
"Oct",17,9,147
"Oct",17,10,62
"Oct",17,11,45
"Oct",17,12,40
"Oct",17,13,60
"Oct",17,14,54
"Oct",17,15,46
"Oct",17,16,91
"Oct",17,17,151
"Oct",17,18,99
"Oct",17,19,70
"Oct",17,20,37
"Oct",17,21,39
"Oct",17,22,26
"Oct",17,23,14
"Oct",18,0,5
"Oct",18,1,9
"Oct",18,2,4
"Oct",18,3,4
"Oct",18,4,0
"Oct",18,5,2
"Oct",18,6,11
"Oct",18,7,41
"Oct",18,8,186
"Oct",18,9,141
"Oct",18,10,86
"Oct",18,11,91
"Oct",18,12,91
"Oct",18,13,108
"Oct",18,14,74
"Oct",18,15,79
"Oct",18,16,103
"Oct",18,17,219
"Oct",18,18,159
"Oct",18,19,110
"Oct",18,20,53
"Oct",18,21,58
"Oct",18,22,26
"Oct",18,23,24
"Oct",19,0,19
"Oct",19,1,7
"Oct",19,2,1
"Oct",19,3,4
"Oct",19,4,0
"Oct",19,5,2
"Oct",19,6,4
"Oct",19,7,42
"Oct",19,8,138
"Oct",19,9,111
"Oct",19,10,64
"Oct",19,11,45
"Oct",19,12,73
"Oct",19,13,62
"Oct",19,14,53
"Oct",19,15,88
"Oct",19,16,87
"Oct",19,17,138
"Oct",19,18,87
"Oct",19,19,67
"Oct",19,20,29
"Oct",19,21,38
"Oct",19,22,46
"Oct",19,23,22
"Oct",20,0,17
"Oct",20,1,11
"Oct",20,2,5
"Oct",20,3,9
"Oct",20,4,0
"Oct",20,5,2
"Oct",20,6,7
"Oct",20,7,8
"Oct",20,8,30
"Oct",20,9,40
"Oct",20,10,54
"Oct",20,11,43
"Oct",20,12,56
"Oct",20,13,82
"Oct",20,14,68
"Oct",20,15,100
"Oct",20,16,76
"Oct",20,17,76
"Oct",20,18,77
"Oct",20,19,50
"Oct",20,20,24
"Oct",20,21,30
"Oct",20,22,28
"Oct",20,23,10
"Oct",21,0,16
"Oct",21,1,15
"Oct",21,2,6
"Oct",21,3,9
"Oct",21,4,5
"Oct",21,5,4
"Oct",21,6,3
"Oct",21,7,3
"Oct",21,8,21
"Oct",21,9,49
"Oct",21,10,68
"Oct",21,11,59
"Oct",21,12,69
"Oct",21,13,77
"Oct",21,14,71
"Oct",21,15,78
"Oct",21,16,87
"Oct",21,17,79
"Oct",21,18,54
"Oct",21,19,39
"Oct",21,20,28
"Oct",21,21,18
"Oct",21,22,20
"Oct",21,23,19
"Oct",22,0,5
"Oct",22,1,3
"Oct",22,2,5
"Oct",22,3,3
"Oct",22,4,0
"Oct",22,5,5
"Oct",22,6,7
"Oct",22,7,60
"Oct",22,8,226
"Oct",22,9,145
"Oct",22,10,90
"Oct",22,11,74
"Oct",22,12,76
"Oct",22,13,113
"Oct",22,14,72
"Oct",22,15,85
"Oct",22,16,124
"Oct",22,17,251
"Oct",22,18,155
"Oct",22,19,83
"Oct",22,20,57
"Oct",22,21,50
"Oct",22,22,36
"Oct",22,23,10
"Oct",23,0,9
"Oct",23,1,6
"Oct",23,2,1
"Oct",23,3,2
"Oct",23,4,0
"Oct",23,5,5
"Oct",23,6,15
"Oct",23,7,79
"Oct",23,8,237
"Oct",23,9,171
"Oct",23,10,69
"Oct",23,11,61
"Oct",23,12,59
"Oct",23,13,94
"Oct",23,14,68
"Oct",23,15,93
"Oct",23,16,128
"Oct",23,17,234
"Oct",23,18,176
"Oct",23,19,79
"Oct",23,20,54
"Oct",23,21,50
"Oct",23,22,28
"Oct",23,23,15
"Oct",24,0,11
"Oct",24,1,7
"Oct",24,2,2
"Oct",24,3,0
"Oct",24,4,3
"Oct",24,5,2
"Oct",24,6,16
"Oct",24,7,58
"Oct",24,8,266
"Oct",24,9,166
"Oct",24,10,79
"Oct",24,11,67
"Oct",24,12,97
"Oct",24,13,123
"Oct",24,14,99
"Oct",24,15,104
"Oct",24,16,128
"Oct",24,17,226
"Oct",24,18,180
"Oct",24,19,111
"Oct",24,20,61
"Oct",24,21,58
"Oct",24,22,36
"Oct",24,23,27
"Oct",25,0,26
"Oct",25,1,11
"Oct",25,2,3
"Oct",25,3,2
"Oct",25,4,4
"Oct",25,5,3
"Oct",25,6,13
"Oct",25,7,84
"Oct",25,8,263
"Oct",25,9,182
"Oct",25,10,80
"Oct",25,11,75
"Oct",25,12,91
"Oct",25,13,104
"Oct",25,14,109
"Oct",25,15,128
"Oct",25,16,130
"Oct",25,17,201
"Oct",25,18,167
"Oct",25,19,95
"Oct",25,20,63
"Oct",25,21,53
"Oct",25,22,39
"Oct",25,23,18
"Oct",26,0,16
"Oct",26,1,7
"Oct",26,2,7
"Oct",26,3,4
"Oct",26,4,4
"Oct",26,5,1
"Oct",26,6,16
"Oct",26,7,60
"Oct",26,8,206
"Oct",26,9,181
"Oct",26,10,69
"Oct",26,11,80
"Oct",26,12,88
"Oct",26,13,113
"Oct",26,14,81
"Oct",26,15,117
"Oct",26,16,153
"Oct",26,17,187
"Oct",26,18,130
"Oct",26,19,70
"Oct",26,20,43
"Oct",26,21,25
"Oct",26,22,37
"Oct",26,23,26
"Oct",27,0,12
"Oct",27,1,16
"Oct",27,2,7
"Oct",27,3,13
"Oct",27,4,6
"Oct",27,5,1
"Oct",27,6,7
"Oct",27,7,7
"Oct",27,8,17
"Oct",27,9,54
"Oct",27,10,60
"Oct",27,11,58
"Oct",27,12,84
"Oct",27,13,69
"Oct",27,14,82
"Oct",27,15,67
"Oct",27,16,71
"Oct",27,17,69
"Oct",27,18,53
"Oct",27,19,30
"Oct",27,20,19
"Oct",27,21,16
"Oct",27,22,17
"Oct",27,23,10
"Oct",28,0,6
"Oct",28,1,15
"Oct",28,2,6
"Oct",28,3,13
"Oct",28,4,2
"Oct",28,5,1
"Oct",28,6,0
"Oct",28,7,3
"Oct",28,8,13
"Oct",28,9,8
"Oct",28,10,28
"Oct",28,11,42
"Oct",28,12,38
"Oct",28,13,55
"Oct",28,14,58
"Oct",28,15,76
"Oct",28,16,56
"Oct",28,17,62
"Oct",28,18,78
"Oct",28,19,45
"Oct",28,20,44
"Oct",28,21,38
"Oct",28,22,29
"Oct",28,23,25
"Oct",29,0,17
"Oct",29,1,0
"Oct",29,2,8
"Oct",29,3,1
"Oct",29,4,2
"Oct",29,5,3
"Oct",29,6,3
"Oct",29,7,17
"Oct",29,8,83
"Oct",29,9,272
"Oct",29,10,177
"Oct",29,11,86
"Oct",29,12,80
"Oct",29,13,89
"Oct",29,14,97
"Oct",29,15,79
"Oct",29,16,120
"Oct",29,17,148
"Oct",29,18,261
"Oct",29,19,168
"Oct",29,20,98
"Oct",29,21,76
"Oct",29,22,46
"Oct",29,23,33
"Oct",30,0,18
"Oct",30,1,7
"Oct",30,2,3
"Oct",30,3,2
"Oct",30,4,0
"Oct",30,5,0
"Oct",30,6,7
"Oct",30,7,15
"Oct",30,8,87
"Oct",30,9,282
"Oct",30,10,175
"Oct",30,11,100
"Oct",30,12,80
"Oct",30,13,87
"Oct",30,14,92
"Oct",30,15,95
"Oct",30,16,100
"Oct",30,17,140
"Oct",30,18,223
"Oct",30,19,186
"Oct",30,20,90
"Oct",30,21,71
"Oct",30,22,52
"Oct",30,23,31
"Oct",31,0,11
"Oct",31,1,17
"Oct",31,2,2
"Oct",31,3,8
"Oct",31,4,0
"Oct",31,5,1
"Oct",31,6,2
"Oct",31,7,10
"Oct",31,8,72
"Oct",31,9,259
"Oct",31,10,152
"Oct",31,11,73
"Oct",31,12,41
"Oct",31,13,88
"Oct",31,14,80
"Oct",31,15,60
"Oct",31,16,77
"Oct",31,17,124
"Oct",31,18,189
"Oct",31,19,136
"Oct",31,20,72
"Oct",31,21,62
"Oct",31,22,52
"Oct",31,23,48
"Nov",1,0,23
"Nov",1,1,28
"Nov",1,2,8
"Nov",1,3,13
"Nov",1,4,8
"Nov",1,5,3
"Nov",1,6,4
"Nov",1,7,14
"Nov",1,8,87
"Nov",1,9,245
"Nov",1,10,140
"Nov",1,11,70
"Nov",1,12,92
"Nov",1,13,65
"Nov",1,14,98
"Nov",1,15,80
"Nov",1,16,118
"Nov",1,17,142
"Nov",1,18,218
"Nov",1,19,148
"Nov",1,20,96
"Nov",1,21,72
"Nov",1,22,50
"Nov",1,23,36
"Nov",2,0,13
"Nov",2,1,21
"Nov",2,2,4
"Nov",2,3,4
"Nov",2,4,5
"Nov",2,5,2
"Nov",2,6,2
"Nov",2,7,16
"Nov",2,8,66
"Nov",2,9,231
"Nov",2,10,127
"Nov",2,11,81
"Nov",2,12,63
"Nov",2,13,73
"Nov",2,14,101
"Nov",2,15,85
"Nov",2,16,120
"Nov",2,17,136
"Nov",2,18,194
"Nov",2,19,130
"Nov",2,20,55
"Nov",2,21,38
"Nov",2,22,29
"Nov",2,23,21
"Nov",3,0,12
"Nov",3,1,4
"Nov",3,2,15
"Nov",3,3,7
"Nov",3,4,11
"Nov",3,5,4
"Nov",3,6,4
"Nov",3,7,4
"Nov",3,8,9
"Nov",3,9,35
"Nov",3,10,56
"Nov",3,11,47
"Nov",3,12,49
"Nov",3,13,69
"Nov",3,14,94
"Nov",3,15,73
"Nov",3,16,101
"Nov",3,17,81
"Nov",3,18,60
"Nov",3,19,52
"Nov",3,20,32
"Nov",3,21,20
"Nov",3,22,24
"Nov",3,23,20
"Nov",4,0,19
"Nov",4,1,21
"Nov",4,2,7
"Nov",4,3,3
"Nov",4,4,19
"Nov",4,5,6
"Nov",4,6,2
"Nov",4,7,3
"Nov",4,8,7
"Nov",4,9,23
"Nov",4,10,37
"Nov",4,11,43
"Nov",4,12,53
"Nov",4,13,59
"Nov",4,14,72
"Nov",4,15,55
"Nov",4,16,59
"Nov",4,17,62
"Nov",4,18,83
"Nov",4,19,42
"Nov",4,20,23
"Nov",4,21,24
"Nov",4,22,23
"Nov",4,23,17
"Nov",5,0,17
"Nov",5,1,4
"Nov",5,2,5
"Nov",5,3,5
"Nov",5,4,1
"Nov",5,5,1
"Nov",5,6,7
"Nov",5,7,19
"Nov",5,8,73
"Nov",5,9,291
"Nov",5,10,154
"Nov",5,11,82
"Nov",5,12,67
"Nov",5,13,74
"Nov",5,14,108
"Nov",5,15,92
"Nov",5,16,116
"Nov",5,17,135
"Nov",5,18,257
"Nov",5,19,153
"Nov",5,20,85
"Nov",5,21,63
"Nov",5,22,48
"Nov",5,23,34
"Nov",6,0,21
"Nov",6,1,9
"Nov",6,2,8
"Nov",6,3,2
"Nov",6,4,1
"Nov",6,5,0
"Nov",6,6,3
"Nov",6,7,13
"Nov",6,8,66
"Nov",6,9,206
"Nov",6,10,152
"Nov",6,11,77
"Nov",6,12,60
"Nov",6,13,67
"Nov",6,14,77
"Nov",6,15,83
"Nov",6,16,108
"Nov",6,17,110
"Nov",6,18,214
"Nov",6,19,190
"Nov",6,20,96
"Nov",6,21,69
"Nov",6,22,54
"Nov",6,23,30
"Nov",7,0,23
"Nov",7,1,15
"Nov",7,2,8
"Nov",7,3,10
"Nov",7,4,4
"Nov",7,5,1
"Nov",7,6,6
"Nov",7,7,21
"Nov",7,8,82
"Nov",7,9,257
"Nov",7,10,166
"Nov",7,11,95
"Nov",7,12,88
"Nov",7,13,104
"Nov",7,14,104
"Nov",7,15,88
"Nov",7,16,113
"Nov",7,17,126
"Nov",7,18,215
"Nov",7,19,158
"Nov",7,20,77
"Nov",7,21,72
"Nov",7,22,54
"Nov",7,23,23
"Nov",8,0,33
"Nov",8,1,18
"Nov",8,2,5
"Nov",8,3,2
"Nov",8,4,7
"Nov",8,5,2
"Nov",8,6,4
"Nov",8,7,22
"Nov",8,8,80
"Nov",8,9,237
"Nov",8,10,166
"Nov",8,11,91
"Nov",8,12,79
"Nov",8,13,67
"Nov",8,14,105
"Nov",8,15,78
"Nov",8,16,133
"Nov",8,17,134
"Nov",8,18,184
"Nov",8,19,160
"Nov",8,20,95
"Nov",8,21,67
"Nov",8,22,57
"Nov",8,23,34
"Nov",9,0,30
"Nov",9,1,22
"Nov",9,2,14
"Nov",9,3,10
"Nov",9,4,2
"Nov",9,5,0
"Nov",9,6,6
"Nov",9,7,9
"Nov",9,8,68
"Nov",9,9,209
"Nov",9,10,132
"Nov",9,11,82
"Nov",9,12,57
"Nov",9,13,90
"Nov",9,14,84
"Nov",9,15,102
"Nov",9,16,101
"Nov",9,17,133
"Nov",9,18,151
"Nov",9,19,113
"Nov",9,20,76
"Nov",9,21,39
"Nov",9,22,30
"Nov",9,23,26
"Nov",10,0,21
"Nov",10,1,12
"Nov",10,2,13
"Nov",10,3,10
"Nov",10,4,11
"Nov",10,5,0
"Nov",10,6,3
"Nov",10,7,4
"Nov",10,8,15
"Nov",10,9,34
"Nov",10,10,53
"Nov",10,11,68
"Nov",10,12,93
"Nov",10,13,83
"Nov",10,14,77
"Nov",10,15,81
"Nov",10,16,74
"Nov",10,17,55
"Nov",10,18,82
"Nov",10,19,31
"Nov",10,20,29
"Nov",10,21,25
"Nov",10,22,25
"Nov",10,23,22
"Nov",11,0,23
"Nov",11,1,22
"Nov",11,2,11
"Nov",11,3,22
"Nov",11,4,16
"Nov",11,5,4
"Nov",11,6,3
"Nov",11,7,5
"Nov",11,8,6
"Nov",11,9,14
"Nov",11,10,41
"Nov",11,11,55
"Nov",11,12,62
"Nov",11,13,62
"Nov",11,14,62
"Nov",11,15,41
"Nov",11,16,59
"Nov",11,17,53
"Nov",11,18,67
"Nov",11,19,46
"Nov",11,20,39
"Nov",11,21,23
"Nov",11,22,27
"Nov",11,23,20
"Nov",12,0,15
"Nov",12,1,7
"Nov",12,2,2
"Nov",12,3,2
"Nov",12,4,2
"Nov",12,5,2
"Nov",12,6,7
"Nov",12,7,13
"Nov",12,8,74
"Nov",12,9,286
"Nov",12,10,162
"Nov",12,11,80
"Nov",12,12,61
"Nov",12,13,65
"Nov",12,14,84
"Nov",12,15,71
"Nov",12,16,90
"Nov",12,17,124
"Nov",12,18,212
"Nov",12,19,175
"Nov",12,20,101
"Nov",12,21,59
"Nov",12,22,42
"Nov",12,23,28
"Nov",13,0,26
"Nov",13,1,14
"Nov",13,2,4
"Nov",13,3,2
"Nov",13,4,0
"Nov",13,5,1
"Nov",13,6,6
"Nov",13,7,15
"Nov",13,8,78
"Nov",13,9,286
"Nov",13,10,152
"Nov",13,11,102
"Nov",13,12,63
"Nov",13,13,77
"Nov",13,14,87
"Nov",13,15,80
"Nov",13,16,110
"Nov",13,17,124
"Nov",13,18,198
"Nov",13,19,182
"Nov",13,20,95
"Nov",13,21,70
"Nov",13,22,53
"Nov",13,23,31
"Nov",14,0,19
"Nov",14,1,15
"Nov",14,2,10
"Nov",14,3,4
"Nov",14,4,2
"Nov",14,5,0
"Nov",14,6,1
"Nov",14,7,7
"Nov",14,8,67
"Nov",14,9,240
"Nov",14,10,144
"Nov",14,11,73
"Nov",14,12,55
"Nov",14,13,69
"Nov",14,14,72
"Nov",14,15,54
"Nov",14,16,78
"Nov",14,17,113
"Nov",14,18,192
"Nov",14,19,165
"Nov",14,20,98
"Nov",14,21,55
"Nov",14,22,61
"Nov",14,23,39
"Nov",15,0,21
"Nov",15,1,14
"Nov",15,2,6
"Nov",15,3,6
"Nov",15,4,1
"Nov",15,5,2
"Nov",15,6,5
"Nov",15,7,13
"Nov",15,8,88
"Nov",15,9,225
"Nov",15,10,161
"Nov",15,11,82
"Nov",15,12,90
"Nov",15,13,78
"Nov",15,14,111
"Nov",15,15,90
"Nov",15,16,121
"Nov",15,17,134
"Nov",15,18,227
"Nov",15,19,159
"Nov",15,20,110
"Nov",15,21,65
"Nov",15,22,54
"Nov",15,23,48
"Nov",16,0,23
"Nov",16,1,12
"Nov",16,2,11
"Nov",16,3,2
"Nov",16,4,5
"Nov",16,5,0
"Nov",16,6,3
"Nov",16,7,18
"Nov",16,8,66
"Nov",16,9,216
"Nov",16,10,159
"Nov",16,11,88
"Nov",16,12,71
"Nov",16,13,101
"Nov",16,14,110
"Nov",16,15,95
"Nov",16,16,139
"Nov",16,17,149
"Nov",16,18,200
"Nov",16,19,107
"Nov",16,20,60
"Nov",16,21,51
"Nov",16,22,35
"Nov",16,23,31
"Nov",17,0,14
"Nov",17,1,25
"Nov",17,2,17
"Nov",17,3,11
"Nov",17,4,5
"Nov",17,5,1
"Nov",17,6,2
"Nov",17,7,5
"Nov",17,8,6
"Nov",17,9,21
"Nov",17,10,51
"Nov",17,11,52
"Nov",17,12,63
"Nov",17,13,78
"Nov",17,14,67
"Nov",17,15,71
"Nov",17,16,50
"Nov",17,17,75
"Nov",17,18,58
"Nov",17,19,47
"Nov",17,20,27
"Nov",17,21,19
"Nov",17,22,22
"Nov",17,23,17
"Nov",18,0,24
"Nov",18,1,21
"Nov",18,2,8
"Nov",18,3,12
"Nov",18,4,8
"Nov",18,5,3
"Nov",18,6,0
"Nov",18,7,3
"Nov",18,8,5
"Nov",18,9,18
"Nov",18,10,39
"Nov",18,11,49
"Nov",18,12,39
"Nov",18,13,40
"Nov",18,14,53
"Nov",18,15,61
"Nov",18,16,77
"Nov",18,17,59
"Nov",18,18,55
"Nov",18,19,48
"Nov",18,20,29
"Nov",18,21,22
"Nov",18,22,19
"Nov",18,23,14
"Nov",19,0,14
"Nov",19,1,10
"Nov",19,2,3
"Nov",19,3,1
"Nov",19,4,2
"Nov",19,5,0
"Nov",19,6,4
"Nov",19,7,17
"Nov",19,8,49
"Nov",19,9,186
"Nov",19,10,108
"Nov",19,11,58
"Nov",19,12,53
