job_yrs,job_mths,worktype,cont_hrs,act_hrs,gender,dobm,doby,status,youngdep,elderdep,qualif,exercise,cigs,alcohol,time_rel,when_rel,job1,job2,job3,job4,job5,job6,job7,job8,job9,job10,job11,job12,job13,job14,job15,job16,job17,job18,job19,job20,job21,job22,job23,job24,job25,job26,job27,job28,job29,job30,job31,job32,job33,job34,job35,job36,job37,job38,job39,job40,job41,job42,job43,job44,job45,job46,job47,job48,job49,job50
1,4,1,37.5,37.5,1,4,82,2,1,1,4,3,1,30,2,1,2,5,4,3,2,2,2,4,5,2,6,6,6,6,2,3,2,2,3,6,2,5,6,3,4,5,6,3,3,1,5,6,3,2,6,5,7,7,2,6,6,3,2,2,2,1,6,2,6,6
8,6,1,37.5,45,1,3,50,2,1,1,2,4,2,10,2,2,5,5,4,4,3,4,2,5,4,3,5,4,5,5,5,3,4,5,2,5,4,5,5,4,4,5,2,4,5,3,5,5,3,4,4,3,5,5,4,4,5,5,2,3,5,3,5,3,6,5
4,0,1,37.5,40,2,5,64,2,2,1,3,3,2,0,3,2,5,6,6,5,3,5,4,5,5,3,4,3,5,5,4,3,5,4,3,5,5,4,3,3,5,4,2,5,5,3,5,6,3,5,5,3,4,4,5,5,5,3,3,3,3,5,3,2,5,5
7,0,1,37.5,37.5,2,11,69,2,2,2,4,2,2,0,1,1,4,2,5,5,2,4,2,4,4,2,5,5,5,5,3,2,6,2,2,5,5,5,3,3,4,5,6,4,5,3,2,6,2,2,5,2,5,5,2,5,6,3,2,2,2,3,4,2,5,5
0,10,1,37.5,37.5,1,8,80,1,1,1,2,5,1,25,3,1,4,3,3,5,3,2,3,4,3,2,5,2,4,4,4,3,4,3,2,3,4,3,5,5,4,6,4,3,5,1,5,5,2,3,5,4,6,6,3,6,4,3,2,4,3,2,5,3,6,3
9,8,1,37.5,50,2,4,51,2,2,1,4,4,1,10,1,2,6,2,4,6,5,6,5,6,5,5,5,3,2,5,5,5,5,5,2,2,6,2,6,6,5,6,3,4,5,3,5,7,6,5,6,5,6,6,5,5,6,6,4,6,6,4,6,4,7,3
8,6,1,37.5,55,1,9,61,2,1,1,5,2,2,10,2,1,7,3,4,5,5,3,4,6,4,4,2,2,2,4,6,3,4,6,4,2,3,2,4,5,5,7,3,4,3,2,4,5,5,3,5,5,5,5,5,5,5,6,5,5,5,3,5,3,4,4
0,1,1,35,35,2,6,84,1,1,1,4,2,1,3,2,2,2,2,2,3,6,5,3,7,3,6,5,1,1,3,1,6,5,5,1,5,2,2,3,4,3,3,6,2,2,2,5,3,3,2,5,5,1,2,2,5,3,3,3,3,3,5,3,5,5,3
0,8,2,4,12,1,1,84,1,1,1,3,2,1,3,2,2,5,2,1,1,6,5,2,5,1,6,5,6,2,6,1,3,5,5,2,7,1,3,2,2,2,2,7,1,6,3,7,7,2,1,6,7,2,2,1,2,5,3,1,2,2,5,3,1,6,2
0,11,2,0,16,2,3,85,1,1,1,4,2,1,4,2,2,5,2,2,4,6,2,4,5,2,6,5,1,2,4,2,5,6,3,1,4,3,4,5,4,4,3,2,1,4,2,3,5,3,4,4,4,3,3,4,7,5,5,5,4,4,1,4,4,6,5
7,0,1,52,52,1,4,63,2,2,1,3,4,1,0,3,2,1,6,7,4,1,7,1,1,7,1,7,7,7,7,2,1,7,1,1,1,1,7,5,1,1,1,7,7,7,2,7,7,4,1,7,7,1,1,1,1,7,1,1,1,6,7,1,7,6,7
3,0,2,20,19,2,8,85,1,1,1,4,5,2,1,3,2,4,1,1,1,4,2,1,6,1,5,6,2,2,2,1,6,3,7,1,2,4,5,5,6,6,4,4,1,3,1,7,6,6,4,6,2,7,5,4,6,5,6,1,6,5,1,6,7,6,4
0,6,2,12,12,2,4,85,1,1,1,4,5,1,2,2,2,3,4,7,2,2,5,1,7,5,2,7,7,7,7,3,1,5,7,1,1,1,1,7,7,4,7,7,4,7,3,1,1,4,2,2,1,6,6,6,6,6,2,5,3,5,1,2,3,7,7
5,0,1,35,35,2,2,75,2,2,2,3,3,1,0,3,2,7,6,6,6,6,2,2,6,6,6,6,2,2,5,6,6,2,6,5,2,6,2,6,5,6,5,1,6,5,5,6,7,6,5,6,6,2,2,6,3,6,3,3,5,5,2,5,6,6,2
5,4,1,35,35,1,8,79,1,1,1,4,5,2,0,5,2,1,3,3,5,3,7,6,5,6,3,2,5,3,5,2,3,6,3,3,2,2,6,2,3,3,3,5,3,6,2,6,2,3,2,5,5,2,2,2,2,5,2,3,3,2,6,3,5,3,2
8,5,1,40,40,2,1,77,2,2,1,4,2,1,2,1,2,6,1,1,6,6,3,6,6,6,6,7,1,1,6,6,6,3,6,5,2,6,1,6,6,5,6,2,2,5,6,7,7,6,2,6,6,5,5,3,5,6,5,5,6,7,3,6,6,7,3
1,6,2,16,20,2,3,86,1,1,1,4,4,1,5,1,2,2,5,2,1,1,5,1,2,1,1,4,2,3,5,1,2,3,1,1,1,2,6,4,1,2,2,7,1,3,1,3,4,2,1,2,4,5,1,1,3,2,1,1,1,2,1,2,2,5,2
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
19,6,1,35,55,1,1,69,2,2,1,3,5,1,120,5,2,2,7,7,5,6,6,2,3,7,2,6,7,7,7,2,1,6,1,2,6,5,7,6,1,1,1,5,7,6,5,6,7,1,6,6,4,2,2,1,1,6,2,1,2,1,6,1,5,7,6
2,3,1,35,35,1,5,66,2,2,1,3,5,1,90,2,1,6,2,4,2,6,2,5,7,2,6,6,1,3,1,7,7,2,7,7,6,6,2,6,2,7,4,1,3,2,6,7,6,1,6,6,6,6,6,7,6,6,7,5,1,7,2,3,7,7,6
0,2,1,37.5,37.5,1,2,85,1,1,1,4,3,2,7,2,2,4,5,5,4,6,5,5,6,4,5,5,6,6,6,5,4,4,5,5,6,5,5,6,5,6,5,3,5,5,4,4,5,4,3,4,4,5,5,5,5,5,6,6,6,5,4,3,4,5,5
2,1,2,15,18,1,11,47,2,0,0,5,2,2,7,2,1,7,2,2,2,6,2,2,6,3,6,6,1,2,1,6,6,2,6,2,7,6,1,2,6,4,6,6,1,1,6,2,6,2,6,6,2,6,6,6,6,2,6,2,2,7,2,6,6,7,1
26,0,2,14,14,2,5,45,2,1,2,6,4,2,0,1,1,7,1,1,7,7,1,2,6,1,3,7,1,1,4,7,1,1,7,7,1,7,7,4,7,5,1,1,1,7,7,4,7,7,7,7,4,1,1,4,1,7,7,3,7,7,1,4,7,7,1
3,6,1,37,37,2,9,75,2,1,1,3,3,1,14,2,2,2,1,6,5,2,6,2,4,2,5,2,7,6,1,2,3,1,1,1,2,6,7,5,4,2,5,7,6,7,5,1,3,2,1,4,1,6,6,1,5,2,1,1,1,2,6,5,3,6,7
3,0,1,35,37.5,2,7,59,2,2,2,6,2,2,8,2,1,4,6,3,3,6,1,3,3,3,1,3,1,3,1,3,6,1,4,4,7,4,6,1,4,4,4,2,4,2,7,7,4,1,1,4,7,1,4,4,4,4,4,4,4,7,1,4,1,4,7
4,3,1,39,39,2,3,75,2,1,1,5,1,2,0,2,2,6,2,2,5,6,1,6,6,2,6,4,1,2,1,6,6,2,4,4,5,2,2,6,5,6,6,3,2,5,7,2,6,5,5,2,2,7,6,6,6,3,6,2,4,7,1,6,6,6,2
7,8,2,20,20,2,1,50,2,1,2,6,6,1,15,2,2,1,4,2,4,6,6,2,2,4,5,5,6,6,7,1,3,2,1,1,4,2,6,1,4,4,2,5,6,6,2,2,4,4,1,4,2,2,2,1,2,2,2,1,4,2,2,2,5,6,2
1,1,1,37.5,37.5,1,3,72,1,2,1,2,3,1,15,3,2,2,6,6,5,7,7,4,2,2,2,6,7,7,6,1,2,6,2,2,5,2,7,6,4,2,2,2,2,6,3,3,4,5,1,2,2,3,2,2,1,2,2,2,4,4,6,2,3,6,3
0,2,1,37,50,1,8,85,2,1,1,4,4,1,15,2,2,7,6,7,7,7,7,6,7,4,6,3,5,5,2,2,4,6,7,6,1,5,5,4,7,5,6,4,5,7,4,5,5,7,2,2,4,5,4,4,3,2,5,7,7,5,6,5,5,5,1
1,2,1,37,50,1,7,82,1,1,1,4,3,1,10,3,2,6,6,7,7,7,6,7,7,3,5,2,4,4,2,2,4,6,7,6,1,4,6,5,7,4,6,3,4,7,5,4,7,7,1,5,4,6,6,3,2,1,4,7,7,5,6,5,5,7,1
1,0,1,37,50,1,6,84,1,1,1,4,3,1,5,2,2,6,6,6,6,6,6,6,6,4,6,3,4,4,2,2,4,7,6,6,1,4,5,5,6,4,6,3,4,7,4,5,6,7,1,6,4,5,6,5,2,1,6,7,7,5,6,5,5,6,1
1,4,1,37,52,1,9,81,2,1,1,4,3,1,5,2,2,6,6,7,6,6,6,6,6,4,6,3,4,4,2,2,4,6,6,6,2,4,5,5,7,4,5,4,4,7,4,4,4,7,1,6,4,6,6,2,3,3,6,7,7,5,6,5,5,7,1
3,2,1,37,48,2,7,81,2,2,1,4,5,1,5,2,2,6,7,7,7,6,6,6,6,4,6,2,5,4,2,2,4,6,7,6,1,4,6,5,7,4,6,4,4,7,4,5,6,7,2,2,4,7,6,1,1,1,6,7,7,5,6,4,2,4,1
0,3,1,37,50,1,6,85,1,1,1,4,2,2,10,2,2,6,6,7,7,7,6,7,7,4,6,3,4,7,2,2,2,7,6,6,1,3,6,6,7,3,4,6,7,7,3,3,5,7,1,3,2,7,6,1,2,1,3,7,7,5,7,3,2,3,1
1,9,1,37,50,1,11,84,1,1,1,4,1,1,5,2,2,7,6,7,7,7,7,7,7,4,5,3,4,4,2,2,2,7,7,6,1,3,6,6,7,3,5,6,6,7,5,5,5,7,1,3,4,6,5,3,3,3,3,7,7,6,3,3,5,5,1
1,6,1,37,50,1,11,81,1,1,1,5,1,1,5,3,2,7,6,7,7,7,7,7,7,3,6,3,4,4,2,1,5,6,7,7,1,3,3,5,7,2,4,2,5,5,4,2,7,7,1,3,2,4,4,1,5,2,5,7,7,4,5,4,4,6,1
1,11,1,37,50,1,3,84,2,2,1,4,3,1,18,2,2,6,6,7,6,6,6,6,7,3,5,3,5,5,1,1,4,6,7,7,1,2,4,5,7,3,5,4,2,7,3,3,5,7,2,5,2,4,5,2,3,2,4,7,7,4,5,5,5,6,1
2,11,1,37,50,2,6,84,2,1,1,4,3,1,0,2,2,6,6,5,7,6,6,6,6,4,6,2,5,5,2,2,4,6,7,6,1,3,6,6,6,6,4,3,4,6,4,3,5,7,2,6,3,6,4,1,3,3,3,7,7,6,7,4,5,7,1
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
7,8,1,0,0,2,2,47,2,1,1,1,2,2,0,3,1,6,5,7,6,6,3,1,4,7,5,5,6,6,4,5,5,3,1,1,6,4,2,4,5,4,5,1,5,4,5,7,6,5,1,5,7,4,4,4,3,5,5,1,6,7,5,5,6,7,5
3,0,1,72,72,1,8,46,2,1,1,1,4,2,3,4,2,7,6,6,4,6,1,1,1,3,6,6,4,6,3,4,5,6,2,1,7,4,7,1,4,4,6,3,1,3,3,7,5,2,2,2,2,5,5,5,1,3,5,1,1,6,6,1,1,6,2
3,4,1,40,40,1,2,82,1,1,1,4,1,2,1,1,1,2,4,7,4,5,1,7,5,7,5,7,2,4,6,7,6,2,6,2,3,4,4,5,4,3,6,2,7,7,7,1,4,2,3,4,4,7,1,2,2,3,2,3,4,6,1,4,5,6,6
2,9,1,40,44,1,2,83,1,1,1,4,2,2,1,2,1,2,5,6,3,6,1,7,4,7,4,7,2,5,5,7,5,1,5,2,2,3,3,6,3,5,5,3,6,6,6,2,3,2,3,4,2,6,3,3,3,4,3,4,4,5,2,3,4,6,5
4,1,1,40,50,1,10,80,1,1,1,4,2,2,0,3,2,4,5,5,6,6,3,7,4,2,6,7,2,4,5,3,2,6,3,7,6,3,6,6,5,6,7,5,5,7,4,2,5,1,4,6,4,6,6,5,2,7,5,6,4,5,2,5,7,3,6
1,0,2,20,25,2,8,84,1,1,1,4,5,2,0,3,2,7,5,4,1,3,7,7,5,6,1,6,1,4,5,2,1,6,4,5,7,2,4,5,3,6,6,4,1,7,2,7,5,2,1,6,6,1,2,5,6,6,4,2,3,1,2,5,7,3,6
5,2,1,40,60,1,12,78,1,1,2,5,3,1,5,4,1,7,6,6,1,2,6,7,5,3,1,2,4,6,7,6,2,7,3,6,7,5,1,6,1,1,4,7,7,7,5,1,7,1,7,7,1,5,1,5,1,7,4,3,1,5,7,3,1,7,7
2,0,1,40,50,2,2,84,1,1,1,4,3,2,0,3,1,7,3,5,1,1,4,7,5,7,4,7,7,1,7,7,3,4,6,7,7,3,4,7,1,2,3,7,4,5,3,1,3,1,1,1,1,1,1,1,1,1,2,3,1,6,6,2,1,7,7
2,2,1,40,54,1,9,80,1,1,1,5,3,2,5,1,1,7,4,3,1,5,1,7,7,3,4,5,2,1,5,7,1,5,7,2,6,7,2,6,2,4,2,4,3,4,7,1,7,1,6,6,1,7,6,6,5,7,3,1,1,7,7,2,5,7,7
4,0,1,37.5,50,2,4,80,2,1,2,5,3,2,0,5,4,5,3,3,1,3,1,7,4,3,3,5,4,3,6,4,3,1,1,2,6,5,4,3,2,2,3,5,1,6,5,2,5,1,2,6,5,4,5,5,2,7,2,2,5,4,2,2,3,7,5
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
0,3,1,21,21,2,12,67,2,2,2,2,3,1,0,3,2,5,7,7,6,6,3,7,6,7,6,7,1,3,7,5,5,3,6,3,5,7,2,7,5,6,4,1,7,3,5,7,7,5,5,7,7,4,4,6,7,7,5,5,5,6,1,4,5,7,4
4,10,1,35,35,1,1,72,2,2,1,3,4,2,24,4,2,5,7,7,6,6,3,5,5,7,6,3,4,7,7,4,5,3,5,3,3,5,3,6,4,4,3,1,7,5,5,5,6,3,3,6,6,3,3,3,7,7,5,6,6,4,7,3,3,6,6
2,11,1,35,40,1,1,88,1,1,1,2,1,1,5,1,1,4,2,2,5,5,1,7,6,2,5,2,2,2,7,4,5,2,6,1,6,6,2,7,4,5,5,2,3,5,6,6,6,3,3,6,6,5,5,4,7,7,6,6,6,5,1,4,5,7,5
3,4,1,35,45,2,3,83,1,1,1,4,3,2,20,5,2,2,6,4,6,3,4,6,5,3,5,6,6,6,6,3,3,5,4,2,5,5,3,6,3,6,3,3,5,6,5,3,6,3,3,7,5,3,3,3,6,6,4,6,6,3,2,2,3,6,6
14,11,1,35,35,1,10,66,2,2,1,4,4,1,24,4,2,1,7,5,6,5,4,4,5,5,6,3,7,7,7,5,2,6,5,1,7,5,6,5,1,1,1,1,7,7,2,1,7,2,1,7,7,1,1,1,5,6,1,5,5,1,7,1,1,6,7
7,6,2,21,21,2,6,67,2,2,2,3,4,1,10,5,4,2,7,7,5,5,6,1,7,7,6,7,7,7,7,3,3,6,5,1,7,7,5,6,3,5,1,1,7,7,4,3,7,3,3,7,7,2,1,1,7,7,3,5,6,4,7,1,2,6,7
1,2,2,21,21,2,11,58,2,1,1,2,4,1,4,5,4,5,6,6,5,5,3,3,5,7,7,7,3,7,7,5,5,3,6,3,3,6,2,7,3,5,5,1,7,5,5,6,7,5,5,7,7,3,3,4,7,7,6,6,5,6,3,3,6,7,6
25,9,1,35,50,2,3,57,2,1,2,4,2,1,5,2,2,6,6,7,7,7,3,3,6,6,6,7,7,5,6,5,3,6,6,6,6,7,2,7,3,7,3,3,6,7,6,5,7,2,3,6,5,2,2,5,7,7,4,6,6,6,6,3,3,6,7
12,4,1,35,35,1,2,75,2,2,1,3,3,2,10,4,1,2,7,7,7,5,3,5,5,5,6,2,2,5,6,3,1,3,5,1,7,5,5,3,1,1,1,3,7,7,3,5,7,3,3,6,6,1,1,1,2,5,2,5,7,3,5,1,1,6,7
0,6,1,35,35,1,5,86,1,1,1,2,2,1,0,1,1,55,1,1,5,6,1,7,4,1,6,2,1,1,5,4,4,3,6,1,6,7,3,7,6,3,3,1,3,3,7,7,7,7,4,7,7,6,6,3,5,7,6,6,6,6,1,6,6,6,3
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
5,3,1,37,37,1,3,66,2,2,1,4,2,2,3,4,2,1,4,3,3,3,7,5,4,3,3,6,2,1,7,2,4,7,3,1,5,2,5,7,1,1,1,3,1,7,1,2,6,3,3,6,2,2,3,1,4,5,5,2,1,5,5,2,2,7,5
1,2,2,20,20,1,8,81,1,1,2,5,3,2,4,3,2,4,6,6,4,4,6,3,5,3,5,4,6,5,3,5,3,4,5,4,5,2,5,6,2,4,2,2,3,4,4,2,5,3,4,5,2,1,5,1,3,1,2,3,3,3,2,6,7,6,7
5,1,1,40,35,2,3,77,2,1,1,5,1,1,10,1,1,2,4,3,5,6,2,4,5,6,7,2,3,4,5,6,2,3,2,5,7,1,2,4,2,2,2,1,2,5,3,7,5,7,1,2,2,7,3,5,7,1,1,2,3,2,3,4,7,4,7
0,10,2,6,3,1,9,83,1,1,1,5,1,1,3,2,1,4,5,4,4,5,3,4,2,3,4,7,1,5,4,6,7,1,6,5,5,7,4,5,6,5,5,6,4,6,6,2,7,6,7,5,2,3,4,3,4,2,5,1,1,4,1,1,2,6,7
1,0,2,15,20,2,12,84,1,1,1,4,1,2,2,2,2,6,3,3,3,6,5,3,5,2,6,6,3,2,4,5,6,4,6,3,5,4,2,3,4,4,5,5,2,4,4,5,5,2,3,3,6,3,3,3,5,5,4,4,3,6,3,5,5,6,3
2,0,1,60,70,2,8,83,1,1,1,4,4,2,0,3,2,5,3,4,5,2,2,6,3,2,1,2,2,6,6,6,6,7,6,2,6,6,2,5,3,4,6,2,2,1,3,4,5,2,5,3,4,1,5,6,5,4,6,2,1,4,1,2,1,6,7
2,0,2,20,15,1,11,84,1,1,1,4,2,2,0,2,0,4,1,4,1,2,4,4,3,4,2,3,4,4,6,3,4,4,5,4,4,2,3,6,3,4,4,3,3,4,4,3,3,5,6,5,4,2,2,4,5,5,4,4,5,3,3,4,2,6,6
8,2,1,50,60,1,7,65,2,2,2,5,2,1,10,5,4,6,5,4,5,6,3,6,7,5,6,6,2,3,4,5,6,5,6,3,3,5,2,4,6,7,5,7,6,4,6,5,7,5,4,6,6,5,4,4,6,5,6,4,5,6,4,6,2,4,7
10,6,1,45,50,1,5,70,2,1,1,6,1,1,5,5,3,3,2,2,3,2,3,4,4,2,4,6,2,4,3,5,3,3,4,5,3,6,4,5,3,2,3,5,6,4,5,6,4,2,5,7,3,6,4,3,7,3,1,5,3,7,4,5,3,2,5
8,6,1,38,44,1,3,74,2,2,1,4,5,2,2,5,2,5,6,7,6,7,6,6,5,7,5,5,2,5,6,5,5,6,6,2,3,6,2,6,6,4,5,2,6,6,6,7,3,6,3,6,6,6,6,4,5,5,6,6,5,6,6,6,6,6,2
3,6,1,40,52,2,8,82,1,1,1,4,2,2,0,3,2,4,5,3,5,5,5,2,5,5,3,6,5,5,2,5,3,1,7,3,5,3,3,5,6,5,5,6,6,2,6,2,6,2,6,5,4,6,6,3,3,6,6,4,3,5,4,6,6,5,2
0,8,2,10,15,2,1,84,1,1,1,4,5,2,0,4,2,3,2,2,2,2,6,2,5,2,2,6,6,7,6,2,2,6,2,2,6,3,4,3,4,4,5,6,6,6,3,6,6,2,4,6,3,2,2,4,2,6,2,2,3,2,4,2,2,3,5
0,1,2,8,12,2,3,84,1,1,1,4,2,2,0,3,2,4,2,2,4,5,3,3,4,2,4,3,2,2,6,2,4,2,2,4,5,3,5,2,4,3,4,2,2,7,5,4,4,4,2,4,4,3,3,2,3,3,4,4,3,5,4,3,5,4,3
1,2,2,12,12,2,4,84,1,1,1,4,3,2,1,4,4,1,1,1,3,4,3,2,2,1,4,5,5,3,6,3,3,3,2,2,5,5,5,6,3,1,2,7,1,3,3,6,3,3,2,5,5,2,2,1,3,5,3,2,3,1,3,3,2,5,5
2,0,2,13,16,1,9,81,1,1,1,4,3,2,3,2,4,5,2,5,5,3,5,6,3,5,3,5,3,3,6,5,5,6,5,3,3,5,4,6,5,5,5,2,5,6,6,6,3,5,4,6,6,5,5,5,6,5,5,1,5,6,5,5,6,5,2
1,4,1,40,40,2,3,85,1,1,1,3,4,1,3,2,4,2,2,2,2,2,5,5,5,2,3,6,5,6,6,2,3,6,2,2,6,5,5,6,3,4,5,5,2,5,3,6,6,3,2,6,6,5,5,2,5,6,2,5,3,3,5,5,2,6,5
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
19,8,1,40,40,2,10,64,2,1,1,3,4,2,0,3,2,7,2,7,1,7,1,1,1,1,1,1,3,3,1,7,7,7,3,7,1,5,6,2,4,3,6,7,1,5,6,2,2,6,6,1,1,2,2,5,3,1,2,6,2,3,6,2,3,2,6
33,-1,1,40,45,1,3,50,2,1,1,3,4,1,0,3,2,5,3,6,1,7,1,1,1,1,1,1,7,3,2,7,6,7,3,7,1,5,6,4,6,2,6,7,2,5,6,7,2,3,6,2,2,1,3,5,2,1,1,7,2,2,6,4,3,2,4
-1,7,1,40,40,1,9,87,1,1,1,4,2,1,35,2,2,5,2,6,2,7,5,7,1,1,1,1,7,2,7,7,6,7,5,7,2,3,1,3,2,3,7,7,5,5,6,2,2,3,6,2,2,2,2,7,6,1,4,4,1,3,6,7,7,2,6
8,2,1,45,55,1,2,70,1,1,1,4,2,1,0,3,1,6,4,7,1,6,3,7,1,1,1,1,2,7,5,7,6,7,2,7,1,4,7,4,7,6,7,7,5,3,6,2,2,6,7,3,3,2,2,6,6,1,7,3,6,6,7,7,4,1,5
3,4,1,40,55,2,5,83,1,1,1,3,3,1,30,2,1,6,2,5,4,7,1,7,1,1,1,1,5,7,7,7,6,7,2,6,3,1,6,4,5,7,6,7,4,4,6,6,2,2,7,1,1,1,3,6,5,1,6,5,2,6,6,6,6,2,6
1,8,1,40,40,2,7,83,1,2,1,3,5,1,14,3,1,7,3,3,6,7,1,5,1,1,1,1,1,2,7,7,6,7,3,7,1,3,3,6,4,5,7,7,3,4,6,3,2,4,5,1,1,3,2,7,6,2,6,5,4,7,6,7,7,2,3
10,-1,1,40,40,2,10,72,2,2,1,2,5,1,0,2,2,7,2,7,7,7,1,1,1,1,1,1,1,5,7,7,6,7,2,7,1,1,6,6,7,7,7,2,2,6,6,3,2,6,7,1,1,3,2,6,6,1,6,4,5,1,6,6,3,2,5
25,-1,1,40,50,2,2,55,2,2,1,2,5,1,0,2,1,6,1,6,7,7,1,7,1,1,1,1,7,1,1,1,2,7,2,7,1,7,5,7,1,1,1,7,6,5,1,3,2,1,1,2,1,2,1,1,1,1,3,4,2,1,6,2,4,1,7
20,-1,1,40,60,2,12,57,2,1,1,2,7,1,5,2,1,7,1,7,7,7,1,7,1,1,1,2,7,1,1,1,1,7,2,7,1,7,7,2,1,1,1,7,5,3,1,1,2,1,1,1,1,1,1,1,2,1,1,2,3,1,6,1,5,2,6
0,2,1,56,56,2,7,83,1,1,1,4,4,1,20,2,2,5,5,6,3,5,6,7,2,6,6,6,6,6,7,5,6,6,2,2,5,6,4,6,6,3,5,1,6,6,5,1,5,4,2,5,5,2,5,2,2,6,2,1,4,5,6,3,5,7,5
0,2,1,56,56,1,6,78,2,1,1,4,4,1,20,2,2,4,2,4,4,1,7,7,1,4,1,7,7,4,6,5,1,7,2,2,2,2,4,6,4,2,6,4,4,6,1,3,6,3,3,6,6,2,2,3,1,6,2,2,2,5,4,4,2,6,7
1,0,1,37.5,40,2,2,80,2,1,1,5,2,1,0,2,1,5,4,6,5,6,6,6,5,6,6,6,2,2,3,2,2,5,5,1,6,4,5,2,4,4,4,5,5,3,2,5,6,4,1,5,6,7,7,6,4,7,5,1,4,6,5,4,5,6,4
0,10,2,-1,-1,2,9,82,2,1,1,4,4,1,10,3,2,5,1,1,4,6,1,1,5,1,5,6,2,1,5,3,5,1,6,3,2,3,5,7,7,4,3,7,1,4,6,6,6,6,1,6,6,5,5,3,7,7,4,3,7,3,1,3,2,6,5
0,6,1,37.5,40,2,9,83,2,1,1,4,1,1,10,3,1,5,2,2,6,6,2,6,6,2,5,7,2,2,3,7,6,2,5,5,2,7,1,5,4,6,6,6,2,4,6,6,7,6,2,6,6,6,6,7,7,6,5,6,6,6,2,5,4,7,6
3,0,1,37,37,2,6,80,1,1,1,4,2,1,3,2,2,6,2,4,2,2,2,2,6,3,1,6,2,2,4,5,3,2,6,2,4,5,2,3,4,6,5,6,5,6,7,5,6,2,2,6,5,5,5,5,6,5,5,2,5,-1,2,5,6,7,4
6,3,1,30,30,2,8,71,2,2,1,5,1,1,1,1,1,2,4,5,1,2,1,3,2,4,3,6,5,6,2,1,3,1,2,1,6,3,5,5,1,1,2,4,5,3,5,5,6,1,2,4,2,5,5,2,7,3,2,2,1,2,3,2,2,7,6
1,10,1,37.5,37.5,2,7,1979,1,1,1,4,5,2,10,2,1,6,3,4,7,6,1,6,5,3,2,7,3,3,6,5,1,1,6,1,1,6,2,2,7,7,6,4,2,7,7,6,6,7,3,6,6,4,4,5,6,5,6,2,6,6,1,4,2,6,2
0,4,1,40,45,2,12,1982,2,1,1,4,5,1,12,3,2,5,3,3,6,6,5,5,5,3,6,6,2,2,5,5,3,5,5,2,3,5,4,3,6,6,5,4,2,6,6,3,4,6,2,5,5,5,5,4,5,4,5,1,6,6,5,4,6,6,2
0,10,1,37.5,37.5,1,6,1980,2,1,1,5,1,1,4,2,2,6,1,1,6,3,5,6,6,1,1,6,2,1,5,6,2,2,7,4,1,5,2,5,4,6,3,7,1,7,7,4,6,4,1,1,5,5,6,6,5,6,6,6,6,6,2,4,6,7,4
6,0,1,35,50,2,5,1975,2,1,1,5,2,2,5,4,2,1,4,4,1,3,4,4,2,3,3,3,5,3,7,6,1,3,1,1,7,5,6,3,1,1,2,5,2,7,1,1,7,1,2,7,1,7,4,7,5,4,7,4,3,6,1,1,2,1,1
8,2,1,37,38,1,8,1969,2,2,1,5,4,1,35,4,2,2,4,5,2,5,2,2,2,5,4,5,5,5,2,2,4,2,2,2,2,4,7,2,2,2,3,5,4,2,2,6,4,1,1,4,1,6,6,1,3,4,2,2,2,2,4,1,1,6,5
2,1,1,35,40,2,3,1981,2,1,1,5,1,2,3,4,2,1,4,4,7,7,1,7,1,4,7,7,3,3,6,5,7,1,1,1,6,7,3,5,2,1,1,6,2,6,1,1,7,1,5,7,5,5,5,5,6,6,3,1,1,3,5,1,5,5,3
2,6,1,37.5,40,2,7,1973,2,1,1,5,4,1,5,3,2,1,3,1,7,7,1,1,1,1,7,4,4,3,7,14,7,1,1,1,3,7,7,7,4,1,1,7,1,4,7,1,7,7,1,7,1,7,7,1,1,7,1,4,7,7,1,1,1,7,7
2,0,1,37,42,1,9,1981,1,1,1,5,2,2,6,3,2,2,4,2,3,4,3,2,3,2,2,3,3,2,2,3,3,4,5,3,4,4,4,2,4,4,3,2,3,3,2,3,4,4,3,3,4,5,5,4,4,3,4,3,3,4,4,4,3,4,4
