col,p_h,sulphates,volatile_acidity,residual_sugar,citric_acid,alcohol,quality
white,3.31,0.54,0.24,1.5,0.3,10.4,5
white,3.37,0.67,0.25,4.55,0.24,9.5,6
white,3.46,0.55,0.31,9.9,0.31,11.4,4
white,3.16,0.42,0.46,10.4,0.65,8.7,5
white,3.34,0.68,0.35,1.1,0.35,9.9,6
white,3.22,0.62,0.24,8.7,0.41,9.9,6
white,3.21,0.51,0.28,13.9,0.17,9,6
white,3.49,0.58,0.16,1.4,0.22,10,6
white,3.49,0.64,0.26,7.2,0.24,9.7,6
white,3.3,0.49,0.22,1.9,0.42,11.8,6
white,3.49,0.5,0.18,1.7,0.31,10.2,7
white,3.16,0.42,0.46,10.4,0.65,8.7,5
white,3.07,0.52,0.3,13.6,0.51,9.6,7
white,2.93,0.37,0.25,1.2,0.34,11.3,7
white,3,0.38,0.28,1.6,0.34,12.1,7
white,3.07,0.52,0.3,13.6,0.51,9.6,7
white,3,0.38,0.28,1.6,0.34,12.1,7
white,2.93,0.37,0.25,1.2,0.34,11.3,7
white,2.98,0.65,0.35,12.2,0.71,9.4,5
white,3.32,0.5,0.41,1.6,0.24,10.4,6
white,3.25,0.39,0.21,12.1,0.24,9.5,5
white,3.01,0.76,0.34,4.2,0.44,12.3,6
white,3.12,0.74,0.21,9.1,0.42,9.9,7
white,3.24,0.48,0.37,1.6,0.1,10.1,5
white,3.09,0.63,0.34,8.8,0.27,9.2,6
white,3.08,0.77,0.3,1.4,0.22,10.4,7
white,3.2,0.42,0.51,4.2,0.3,9.1,5
white,3.12,0.47,0.22,10.3,0.38,10,6
white,3.13,0.39,0.35,12.4,0.34,11.5,6
white,3.08,0.61,0.26,2.2,0.5,9.8,5
white,3.08,0.6,0.26,2.2,0.51,9.8,6
white,3.19,0.69,0.28,5.2,0.27,9.4,6
white,3.05,0.46,0.41,10.8,0.66,8.7,5
white,3.32,0.41,0.28,2.7,0.29,11.6,7
white,3.04,0.56,0.34,16.3,0.54,8.8,5
white,3.16,0.39,0.2,2.7,0.34,12.7,7
white,3.17,0.44,0.2,1.9,0.33,11.7,7
white,3.13,0.5,0.22,1.8,0.3,10.2,6
white,3.13,0.5,0.23,1.8,0.29,10.2,6
white,3.15,0.38,0.22,2.8,0.33,12.7,7
white,3.32,0.41,0.28,2.7,0.29,11.6,7
white,3.38,0.38,0.38,6,0.26,12.3,7
white,3.05,0.46,0.41,10.8,0.66,8.7,5
white,3.35,0.39,0.18,4.2,0.22,9.4,5
white,3.13,0.35,0.3,6.4,0.22,10.1,6
white,2.86,0.36,0.24,10.7,0.22,9.7,6
white,3.42,0.51,0.25,1.6,0.3,10.1,7
white,2.86,0.36,0.24,10.7,0.22,9.7,6
white,3.13,0.48,0.26,7.9,0.3,8.9,6
white,3.47,0.5,0.32,1.7,0.25,10.8,7
white,3.42,0.49,0.28,2.1,0.27,10.8,7
white,3.19,0.58,0.23,5.8,0.33,9.5,6
white,2.94,0.44,0.31,14.5,0.5,9.1,5
white,3.32,0.49,0.2,1.2,0.37,10.9,6
white,3.2,0.52,0.41,10.1,0.33,9.4,5
white,2.97,0.28,0.45,1.1,0.07,10.8,5
white,2.97,0.29,0.475,1,0.06,10.8,5
white,3.45,0.5,0.27,0.9,0.38,10.5,7
white,3.2,0.52,0.41,10.1,0.33,9.4,5
white,3.17,0.44,0.29,4.9,0.37,10.8,6
white,3.35,0.48,0.27,11.4,0.29,10.5,8
white,3.08,0.68,0.19,1.4,0.4,11.5,7
white,3.11,0.54,0.3,1.4,0.35,9.4,6
white,2.88,0.38,0.24,1.4,0.4,10.8,6
white,2.97,0.28,0.45,1.1,0.07,10.8,5
white,2.97,0.29,0.475,1,0.06,10.8,5
white,2.99,0.61,0.26,1.5,0.49,9.8,6
white,2.99,0.61,0.26,1.5,0.49,9.8,6
white,3.43,0.38,0.25,7.5,0.29,9.6,5
white,3.43,0.38,0.25,7.5,0.29,9.6,5
white,3.34,0.48,0.28,17.75,0.25,9.5,5
white,3.48,0.69,0.37,5.7,0.35,10.7,6
white,3.25,0.65,0.36,3.2,0.28,12.4,8
white,3.09,0.39,0.24,4.3,0.4,11.1,6
white,2.99,0.38,0.23,11,0.68,8.8,5
white,3,0.36,0.21,10.9,0.68,8.7,5
white,3,0.36,0.21,10.9,0.68,8.7,5
white,2.99,0.38,0.23,11,0.68,8.8,5
white,3.21,0.65,0.32,2.4,0.33,11.7,7
white,3.23,0.5,0.26,1.9,0.27,10.9,6
white,3.23,0.5,0.24,1.8,0.27,10.8,6
white,3.12,0.5,0.19,1.4,0.3,9.6,6
white,3.18,0.58,0.46,16.8,0.41,9,5
white,2.85,0.5,0.26,8.9,0.43,9,5
white,3.36,0.6,0.32,6.6,0.12,10.4,6
white,3.23,0.51,0.24,1.1,0.34,11.4,5
white,3.26,0.55,0.36,1.4,0.06,9.3,5
white,3.33,0.46,0.24,13.3,0.29,11,8
white,3.32,0.45,0.56,10.4,0.12,9.1,4
white,3.23,0.62,0.32,6.2,0.24,9.4,6
white,3.23,0.62,0.32,6.2,0.24,9.4,6
white,3.18,0.6,0.31,1.2,0.33,10.5,6
white,3.22,0.42,0.23,18.05,0.42,8.8,5
white,3.22,0.42,0.23,18.05,0.42,8.8,5
white,3.26,0.64,0.24,4.8,0.33,10.7,6
white,3.33,0.42,0.29,12.6,0.2,9.5,5
white,3.43,0.49,0.17,4.5,0.28,10.9,6
white,3.49,0.51,0.14,4.5,0.25,10.8,6
white,3.41,0.46,0.17,4.7,0.28,10.8,7
white,3.1,0.62,0.28,11.9,0.25,9.2,5
white,3.3,0.71,0.35,5,0.14,10.3,5
white,3.3,0.71,0.335,5.8,0.14,10.3,5
white,3.34,0.5,0.235,1.2,0.29,11,7
white,3.25,0.43,0.28,12.9,0.25,9,4
white,3.36,0.5,0.21,13.9,0.33,10.4,6
white,3.31,0.45,0.24,11.5,0.28,9.5,5
white,3.31,0.45,0.24,11.4,0.29,9.5,5
white,3.24,0.41,0.26,7.8,0.25,9,5
white,3.09,0.57,0.33,1.1,0.72,9.5,4
white,3.16,0.37,0.105,12.2,0.34,9,6
white,3.16,0.72,0.32,5.9,0.12,10,5
white,3.07,0.53,0.26,14.4,0.34,9.1,7
white,3.07,0.53,0.26,14.4,0.34,9.1,7
white,3.07,0.53,0.26,14.4,0.34,9.1,7
white,3.07,0.53,0.26,14.4,0.34,9.1,7
white,3.34,0.45,0.24,12.3,0.26,9.5,6
white,3.33,0.75,0.21,2.5,0.37,11.4,7
white,3.11,0.42,0.27,5.3,0.35,12.2,6
white,3.04,0.4,0.27,4.9,0.35,11.3,6
white,3.25,0.44,0.34,3.2,0.21,10.2,5
white,3.24,0.4,0.27,3.1,0.25,11.3,5
white,3.15,0.47,0.29,1.4,0.16,10,4
white,3.15,0.38,0.28,1.9,0.26,9.4,5
white,3.37,0.5,0.25,14,0.34,12.2,7
white,3.4,0.47,0.57,8.3,0.1,9.2,4
white,3.15,0.38,0.28,1.9,0.26,9.4,5
white,3.35,0.52,0.17,7.4,0.38,9.6,6
white,3.28,0.48,0.28,1.4,0.22,9.5,5
white,3.35,0.72,0.22,1.7,0.37,12.5,6
white,3.35,0.52,0.17,7.4,0.38,9.6,6
white,3.35,0.46,0.14,1.3,0.25,10,6
white,3.18,0.57,0.24,11.6,0.5,9.3,5
white,3.14,0.55,0.42,9.2,0.26,9.3,6
white,3.29,0.57,0.28,1.7,0.36,11.6,6
white,3.38,0.5,0.32,14.5,0.34,12.5,8
white,3.36,0.63,0.31,2.1,0.3,10.6,6
white,3.08,0.6,0.32,10.7,0.5,9.4,5
white,3.19,0.4,0.28,6.9,0.25,9.1,6
white,3.23,0.41,0.29,12,0.25,9,6
white,3.42,0.42,0.32,4.75,0.38,11.8,7
white,3.42,0.42,0.32,4.75,0.38,11.8,7
white,3.42,0.42,0.32,4.75,0.38,11.8,7
white,3.17,0.39,0.28,1.4,0.14,10,5
white,3.06,0.47,0.34,1.3,0.69,9.7,5
white,3.24,0.44,0.25,11.3,0.25,9.5,6
white,3.12,0.48,0.27,4.5,0.32,9.4,5
white,3.03,0.42,0.46,1.7,0.31,11.2,5
white,3.25,0.46,0.36,13.2,0.26,9,5
white,3.3,0.53,0.22,5.5,0.35,10.7,7
white,3.08,0.67,0.67,13,0.3,9,4
white,3.14,0.5,0.28,10.7,0.3,9.1,6
white,3.26,0.6,0.17,2,0.37,10.8,7
white,3.31,0.6,0.2,1.9,0.34,10.1,4
white,3.17,0.62,0.36,6.4,0.16,9.9,6
white,3.17,0.62,0.36,6.3,0.16,9.8,5
white,3.17,0.63,0.37,6.3,0.14,9.8,5
white,3.16,0.66,0.29,17.5,0.58,9.5,6
white,3.23,0.46,0.34,14.7,0.28,9.5,5
white,3.23,0.57,0.19,1,0.34,11.1,6
white,3.06,0.6,0.31,14.8,0.51,9.5,5
white,3.06,0.6,0.31,14.8,0.51,9.5,5
white,3.06,0.59,0.31,14.2,0.48,9.4,5
white,3.06,0.64,0.4,13.1,0.7,9.7,5
white,3.41,0.78,0.34,2.4,0.22,13.9,7
white,3.22,0.45,0.38,1.2,0.18,10.1,4
white,3.12,0.42,0.33,1.1,0.28,10.5,6
white,3.42,0.5,0.25,3.6,0.26,12.6,6
white,2.89,0.34,0.27,6.1,0.46,10.9,5
white,3.15,0.6,0.31,6.3,0.21,10,5
white,3.13,0.62,0.18,4.4,0.45,11.2,6
white,3.11,0.48,0.2,13.9,0.44,10,6
white,3.14,0.46,0.47,1,0.21,9.2,5
white,3.35,0.45,0.25,12.1,0.24,9.5,5
white,3.1,0.5,0.27,1.6,0.43,12.3,6
white,3.1,0.5,0.27,1.6,0.43,12.3,6
white,3.32,0.43,0.31,7.5,0.39,10,5
white,3.41,0.5,0.39,2.7,0.26,10.8,6
white,3.49,0.71,0.21,1.7,0.27,10.5,7
white,3.06,0.61,0.42,9.2,0.31,9.2,6
white,2.96,0.5,0.27,18.75,0.41,9.1,5
white,3.49,0.71,0.21,1.7,0.27,10.5,7
white,3.45,0.5,0.29,1.8,0.5,10.2,7
white,3.02,0.45,0.29,9,0.44,8.9,5
white,3.5,0.52,0.3,1.5,0.44,10.4,5
white,3.37,0.47,0.31,1.6,0.34,11.7,6
white,3.26,0.44,0.33,1.3,0.31,12.4,8
white,3.14,0.39,0.3,1.8,0.4,10.9,7
white,3.15,0.46,0.39,1.2,0.21,10.2,5
white,3.37,0.66,0.24,2.8,0.31,11.7,7
white,2.99,0.59,0.21,8,0.34,9.4,5
white,3.35,0.47,0.16,5.3,0.31,10.5,5
white,3.12,0.62,0.33,0.8,0.27,9.4,5
white,3.35,0.56,0.23,13.8,0.33,10.4,6
white,3.25,0.47,0.25,10,0.48,9.5,6
white,3.01,0.33,0.28,6,0.45,11.1,7
white,3.02,0.5,0.25,14.4,0.3,9.1,6
white,3.28,0.61,0.38,9.8,0.25,9.2,5
white,3.14,0.49,0.25,5.5,0.3,9.6,6
white,3.02,0.5,0.25,14.4,0.3,9.1,6
white,3.28,0.61,0.38,9.8,0.25,9.2,5
white,3.17,0.39,0.21,3.8,0.31,10.8,7
white,3.14,0.49,0.25,5.5,0.3,9.6,6
white,3.31,0.37,0.39,4.6,0.4,12.6,3
white,3.44,0.55,0.2,1.5,0.3,11,6
white,3.28,0.61,0.2,2,0.37,10.2,6
white,3.33,0.43,0.26,12.5,0.25,9.4,5
white,3.17,0.43,0.38,7.5,0.27,10,5
white,3.26,0.55,0.2,2.1,1.66,12.2,6
white,3.22,0.56,0.21,8.5,0.34,10.5,6
white,3.04,0.32,0.29,7.6,0.4,11.5,6
white,3.3,0.54,0.18,8.1,0.38,9.8,6
white,3.04,0.32,0.3,7.35,0.42,11.4,6
white,3.04,0.32,0.29,7.6,0.4,11.5,6
white,3.15,0.55,0.2,10,0.5,10.2,6
white,3.16,0.5,0.2,14,0.42,9.4,6
white,3.22,0.56,0.21,8.5,0.34,10.5,6
white,3.09,0.5,0.35,2.2,0.47,9.1,5
white,3.25,0.48,0.28,1.8,0.44,12.2,7
white,3.42,0.43,0.25,11.1,0.28,9.5,5
white,3.4,0.85,0.22,15.2,0.37,9.3,6
white,3.3,0.96,0.14,1.2,0.4,9.8,7
white,3.3,0.97,0.13,1.2,0.4,9.8,7
white,3.3,0.54,0.18,8.1,0.38,9.8,6
white,3.3,0.54,0.2,8.1,0.38,9.8,6
white,3,0.56,0.24,19.3,0.49,8.7,5
white,3.37,0.57,0.44,18.6,0.04,10.2,6
white,3.22,0.69,0.3,5,0.28,9.5,6
white,2.94,0.46,0.27,1.6,0.42,11,6
white,3.08,0.44,0.5,13.4,0.63,9.2,5
white,3.21,0.6,0.2,1.6,0.36,10.9,6
white,3.42,0.4,0.11,8.8,0.34,9.3,7
white,3.42,0.4,0.11,8.8,0.34,9.3,7
white,3.41,0.46,0.12,5.2,0.31,9.8,7
white,3.12,0.39,0.16,1.1,0.57,9.3,7
white,3.12,0.39,0.21,1.1,0.6,9.3,7
white,3.4,0.45,0.27,16.7,0.3,9.4,5
white,3.2,0.46,0.27,10.6,0.45,10.4,9
white,3.24,0.58,0.225,2.2,0.48,12.1,6
white,3.02,0.56,0.14,1.5,0.45,11,6
white,3.12,0.53,0.23,13.7,0.19,9,5
white,3.37,0.82,0.22,15,0.37,9.5,7
white,3.28,0.75,0.17,14.1,0.44,8.8,8
white,3.37,0.38,0.395,1.4,0,11.2,4
white,3.08,0.61,0.29,9.5,0.22,9.3,6
white,3.37,0.82,0.22,15,0.37,9.5,7
white,3.28,0.75,0.17,14.1,0.44,8.8,8
white,3.12,0.53,0.23,13.7,0.19,9,5
white,3.27,0.3,0.3,10.6,0.27,9.3,6
white,3.27,0.29,0.34,11,0.28,9.2,6
white,3.27,0.29,0.34,11,0.28,9.2,6
white,3.46,0.45,0.34,7,0.16,10,7
white,3.27,0.3,0.3,10.6,0.27,9.3,6
white,3.27,0.29,0.34,11,0.28,9.2,6
white,3.39,0.69,0.24,2,0.3,10.9,7
white,3.1,0.56,0.46,4.9,0.08,10,5
white,3.39,0.69,0.24,2,0.3,10.9,7
white,3.03,0.52,0.32,1.4,0.27,9.3,5
white,3.09,0.43,0.31,7.3,0.26,9,5
white,3.02,0.58,0.42,8.8,0.23,9.2,6
white,3.28,0.77,0.24,12.5,0.33,9.6,6
white,3.42,0.4,0.18,4.8,0.24,9.4,6
white,3.34,0.58,0.18,1.4,0.31,11.1,8
white,3.06,0.41,0.27,11.2,0.58,8.9,6
white,3.19,0.47,0.28,6.8,0.49,9.3,5
white,3.07,0.53,0.39,11.6,0.35,9.3,5
white,3.41,0.44,0.21,11.4,0.31,9.8,7
white,3.22,0.46,0.32,6.6,0.34,9.8,6
white,3.06,0.41,0.27,11.2,0.58,8.9,6
white,3.17,0.41,0.31,13.2,0.26,9.6,5
white,3.16,0.41,0.29,13.1,0.26,9.6,6
white,3.15,0.38,0.39,12,0.17,9,6
white,3.17,0.43,0.3,13.4,0.26,9.5,6
white,3.19,0.47,0.28,6.8,0.49,9.3,5
white,3.21,0.56,0.41,1.5,0.05,9.2,6
white,3.42,0.5,0.35,1.1,0.28,9.1,7
white,3.38,0.46,0.26,16.5,0.32,9.5,6
white,3.03,0.59,0.35,15.6,0.24,10.5,6
white,3.01,0.46,0.3,2.8,0.17,9,5
white,3.16,0.52,0.18,5.1,0.42,11.7,5
white,3.2,0.51,0.56,8.9,0.22,9.1,5
white,3.01,0.46,0.3,2.8,0.17,9,5
white,3.2,0.51,0.56,8.9,0.22,9.1,5
white,3.41,0.61,0.36,1.6,0.29,12.4,9
white,2.96,0.58,0.655,10.2,0.2,9.2,6
white,3.3,0.43,0.18,5.4,0.21,9.4,5
white,3.34,0.43,0.19,6.2,0.23,9.6,6
white,3.16,0.52,0.18,5.1,0.42,11.7,5
white,3.26,0.56,0.21,7.2,0.37,9.8,6
white,3.33,0.59,0.25,8.1,0.38,10.2,6
white,3.28,0.48,0.24,2,0.36,12.5,9
white,3.16,0.44,0.16,10.7,0.36,10.9,7
white,3.16,0.42,0.16,1.2,0.36,11,7
white,3.72,0.69,0.205,1.7,0.31,10.5,6
white,3.05,0.62,0.17,5.5,0.4,11.5,4
white,3.36,0.53,0.3,2.7,0.34,12.8,8
white,3.18,0.44,0.25,1.3,0.34,12.2,6
white,3.72,0.69,0.205,1.7,0.31,10.5,6
white,3.14,0.45,0.42,4.3,0.34,12.8,8
white,3.25,0.4,0.25,2.1,0.36,11.9,8
white,3.25,0.4,0.25,2.1,0.36,11.9,8
white,3.25,0.4,0.25,2.1,0.36,11.9,8
white,3.16,0.39,0.34,6,0.35,12,7
white,3.16,0.39,0.33,6.3,0.35,12,7
white,3.12,0.47,0.23,13.4,0.32,8.8,7
white,3.12,0.47,0.23,13.4,0.32,8.8,7
white,3.21,0.54,0.19,1.7,0.35,10.8,7
white,3.3,0.5,0.21,1.6,0.29,11,8
white,3.3,0.5,0.21,1.6,0.29,11,8
white,3.02,0.4,0.22,15.4,0.37,9.3,5
white,3.08,0.39,0.34,1.2,0.27,10.8,5
white,3.12,0.47,0.23,13.4,0.32,8.8,7
white,3.31,0.47,0.2,1.8,0.24,11.5,6
white,3.21,0.54,0.19,1.7,0.35,10.8,7
white,3.1,0.54,0.38,13.6,0.49,9.4,5
white,3.27,0.95,0.18,1.3,0.36,9.5,7
white,3.06,0.49,0.34,11.1,0.58,8.6,5
white,3.27,0.95,0.18,1.3,0.36,9.5,7
white,3.49,0.77,0.2,2.1,0.35,10.3,7
white,3.1,0.54,0.38,13.6,0.49,9.4,5
white,3.1,0.52,0.4,13.7,0.48,9.4,5
white,3.17,0.54,0.22,10.2,0.39,10,7
white,3.18,0.47,0.3,4.8,0.3,9.4,5
white,3.22,0.63,0.27,1.7,0.35,10.4,8
white,3.29,0.75,0.25,14.2,0.42,9.1,7
white,3.36,0.61,0.34,6.5,0,9.9,6
white,3.24,0.5,0.28,1.7,0.33,12.1,6
white,3.35,0.61,0.33,6.5,0,9.9,5
white,3.12,0.3,0.27,2.2,0.33,12.5,6
white,3.27,0.95,0.18,1.3,0.36,9.5,7
white,3.24,0.76,0.18,12.6,0.46,8.5,8
white,3.28,0.82,0.28,14.4,0.42,9,7
white,3.19,0.7,0.24,1.2,0.29,10.1,6
white,3.04,0.48,0.45,9.7,0.65,9.4,5
white,3.06,0.49,0.34,11.1,0.58,8.6,5
white,3.06,0.34,0.26,4,0.21,10.7,6
white,2.89,0.28,0.17,1.4,0.47,9.6,3
white,3.35,0.39,0.15,1.3,0.29,10.1,5
white,3.2,0.57,0.21,2.2,0.32,10,7
white,3.28,0.36,0.36,4.2,0.34,12.7,9
white,3.19,0.38,0.28,1.6,0.34,10.2,6
white,3.23,0.37,0.16,1.4,0.54,8.9,6
white,3.41,0.82,0.12,2.2,0.36,11.9,8
white,3.2,0.57,0.21,2.2,0.32,10,7
white,3.19,0.48,0.36,1.9,0.44,9.9,6
white,3.13,0.55,0.26,6,0.43,11.5,6
white,3.13,0.55,0.26,6,0.43,11.5,6
white,3.35,0.52,0.23,12.2,0.29,9.8,6
white,3.4,0.67,0.34,2.6,0.27,12.2,7
white,3.19,0.51,0.26,1.6,0.31,11.4,6
white,3.37,0.68,0.3,2,0.32,11,7
white,3.19,0.51,0.26,1.6,0.31,11.4,6
white,3.37,0.68,0.3,2,0.32,11,7
white,3.3,0.63,0.31,6.4,0,9.9,6
white,3.42,0.4,0.26,1.2,0.18,11,7
white,3.58,0.48,0.26,1,0.3,9.4,5
white,3.12,0.36,0.31,1.4,0.29,12.2,7
white,3.42,0.4,0.26,1.2,0.18,11,7
white,3.23,0.53,0.19,1.1,0.39,10.3,6
white,3.22,0.53,0.18,8.7,0.28,10.5,6
white,3.08,0.46,0.29,1.6,0.26,10.5,6
white,3.05,0.49,0.26,1.4,0.29,10.9,6
white,3.22,0.53,0.18,8.5,0.28,10.5,6
white,3.32,0.56,0.2,7.9,0.38,11,7
white,3.25,0.37,0.29,13.2,0.29,9.7,6
white,3.08,0.4,0.28,12.8,0.35,8.9,5
white,3.2,0.39,0.31,7.7,0.3,9.6,6
white,3.02,0.47,0.21,2.4,0.28,8.8,8
white,3.06,0.65,0.19,1.6,0.42,11.1,4
white,3.08,0.61,0.27,1.3,0.45,10.3,4
white,3.28,0.43,0.25,2.1,0.39,12.2,8
white,3.32,0.47,0.23,9.6,0.37,9.8,4
white,3.08,0.53,0.24,13,0.31,8.8,5
white,3.15,0.63,0.33,5.8,0.2,9.9,5
white,3.15,0.63,0.33,5.6,0.19,9.9,5
white,3.15,0.63,0.34,5.8,0.19,9.9,5
white,3.36,0.35,0.29,0.8,0.05,9.2,5
white,3.24,0.37,0.32,1.2,0.26,9.5,4
white,3.36,0.35,0.29,0.8,0.05,9.2,5
white,3.36,0.56,0.13,4.7,0.39,10.3,7
white,2.93,0.33,0.3,1.6,0.32,11,6
white,3.06,0.39,0.24,1.4,0.34,11.9,6
white,2.94,0.32,0.18,1.1,0.4,10.2,7
white,3.55,0.44,0.11,4.6,0.32,9.4,7
white,3.13,0.44,0.32,10.6,0.62,8.9,6
white,3.13,0.44,0.32,10.6,0.62,8.9,6
white,3.17,0.43,0.26,12.9,0.27,10,6
white,3.45,0.49,0.28,2,0.41,10.7,8
white,3.28,0.43,0.27,2.9,0.23,9.8,5
white,3.36,0.38,0.595,2.8,0.1,9.3,5
white,3.02,0.48,0.25,2.9,0.33,9.5,7
white,3.58,0.47,0.25,12,0.35,10,5
white,3.15,0.51,0.36,15,0.58,9,5
white,3.14,0.4,0.17,5.9,0.52,11.9,7
white,3.08,0.38,0.26,12.6,0.43,8.9,5
white,3.18,0.41,0.26,12.5,0.28,10,6
white,3.26,0.41,0.29,7.4,0.33,9.6,5
white,3.08,0.38,0.28,13,0.43,8.9,5
white,3.12,0.4,0.27,6.7,0.44,8.9,5
white,3.08,0.41,0.43,1.4,0.32,11.4,5
white,3.15,0.51,0.36,15,0.58,9,5
white,3.36,0.55,0.35,7.3,0.29,10,6
white,3.06,0.47,0.24,15.3,0.29,9.6,7
white,3.14,0.6,0.34,7.5,0.28,9.7,5
white,3.25,0.53,0.27,11.75,0.46,9.5,6
white,3.54,0.41,0.415,1.6,0.19,10,7
white,3.14,0.38,0.48,3.5,0.36,12.2,7
white,3.28,0.44,0.18,8,0.33,8.7,7
white,3.52,0.44,0.15,5,0.29,10.2,7
white,2.96,0.43,0.345,18.2,1,9.6,5
white,2.96,0.36,0.16,1.6,0.35,10,5
white,3.36,0.52,0.705,3.2,0.25,9.5,4
white,3.18,0.46,0.25,6.4,0.39,11.5,5
white,3.08,0.38,0.345,1.9,0.26,9.5,5
white,3.08,0.49,0.22,9.7,0.34,9.8,6
white,3.23,0.55,0.17,1.4,0.33,10.1,6
white,2.99,0.36,0.23,1.3,0.37,10,5
white,3.08,0.49,0.22,9.7,0.34,9.8,6
white,3.08,0.38,0.345,1.9,0.26,9.5,5
white,3.07,0.38,0.32,1.8,0.26,9.5,5
white,3.39,0.54,0.23,0.9,0.32,10.2,7
white,3.39,0.54,0.2,1.1,0.32,10.2,7
white,3.03,0.42,0.24,15.4,0.34,9,6
white,3.03,0.42,0.24,15.4,0.34,9,6
white,3.13,0.57,0.42,5,0.36,12.3,7
white,3.03,0.42,0.24,15.4,0.34,9,6
white,3.37,0.51,0.19,4,0.25,11.6,6
white,3.28,0.43,0.26,12.5,0.21,9.5,6
white,3.15,0.36,0.23,3.2,0.43,11.5,5
white,3.13,0.37,0.34,1.8,0.28,9.6,6
white,3.24,0.42,0.22,17.5,0.35,9,6
white,3.34,0.7,0.08,1.9,0.33,12,7
white,3.33,0.51,0.42,1.6,0.09,11.4,7
white,3.38,0.36,0.42,1.5,0.01,12.3,7
white,3.32,0.47,0.27,1.7,0.19,12.6,7
white,3.24,0.42,0.22,17.5,0.35,9,6
white,3.34,0.7,0.08,1.9,0.33,12,7
white,3.32,0.9,0.13,1.8,0.38,11.7,6
white,3.12,0.49,0.3,4.3,0.25,9.2,5
white,3.51,0.45,0.13,4.9,0.3,10.3,6
white,3.25,0.49,0.14,7.6,0.33,8.6,5
white,3.39,0.62,0.28,6.7,0.33,10.7,7
white,3.12,0.47,0.2,1.6,0.71,9.8,5
white,3.12,0.46,0.19,1.5,0.71,9.8,6
white,3.39,0.62,0.28,6.7,0.33,10.7,7
white,3.5,0.45,0.39,1.7,0.21,12.5,6
white,3.41,0.45,0.36,4.2,0.34,11.9,6
white,3.44,0.52,0.19,1.6,0.33,10.8,5
white,3.42,0.52,0.41,1.9,0.21,10.5,6
white,3.12,0.48,0.28,5.3,0.3,10.3,6
white,3.12,0.45,0.3,5.2,0.3,10.3,6
white,3.44,0.52,0.19,1.6,0.33,10.8,5
white,3.06,0.38,0.28,8.9,0.39,12,7
white,2.95,0.39,0.16,3.4,0.38,10.2,6
white,3.14,0.62,0.26,1.3,0.44,10.2,4
white,3.19,0.39,0.25,15.2,0.27,9.9,5
white,3.38,0.47,0.24,1.3,0.18,10.1,4
white,3.25,0.55,0.18,1.8,0.36,9.5,6
white,3.05,0.45,0.27,1.6,0.34,10.5,6
white,3.29,0.63,0.26,1.3,0.34,10.4,5
white,3.31,0.47,0.24,9.8,0.27,9.5,6
white,3.05,0.5,0.24,17.45,0.3,9.2,6
white,3.05,0.54,0.21,2.1,0.6,10.1,7
white,3.15,0.45,0.19,1.8,0.36,9.8,7
white,3.09,0.46,0.28,6.8,0.41,9.4,5
white,3.09,0.45,0.28,7.1,0.43,9.4,6
white,3.31,0.48,0.24,1.3,0.39,10.4,7
white,3.34,0.55,0.36,3.3,0.26,11.3,6
white,3.42,0.64,0.18,3.3,0.28,10.8,6
white,3.34,0.55,0.36,3.3,0.26,11.3,6
white,3.32,0.43,0.52,2.7,0.06,9.3,5
white,3.37,0.55,0.22,1.2,0.37,10.3,7
white,3.08,0.39,0.15,1.3,0.39,10.5,6
white,3.11,0.75,0.16,1.4,0.44,10.3,6
white,3.24,0.66,0.16,1.7,0.41,11.2,7
white,3.15,0.41,0.16,1.7,0.48,10.3,6
white,3.19,0.5,0.25,11.6,0.47,9.5,5
white,3.66,0.43,0.16,12.6,0.27,8.9,5
white,3.03,0.29,0.39,2.8,0.22,10.2,5
white,2.98,0.88,0.37,11.2,0.47,9.2,5
white,3.11,0.75,0.16,1.4,0.44,10.3,6
white,2.95,0.31,0.18,1.4,0.42,10.5,6
white,3.21,0.62,0.14,1.5,0.26,9.5,6
white,3.11,0.49,0.2,1.5,0.42,11.4,7
white,3.11,0.49,0.2,1.5,0.42,11.4,7
white,3.25,0.37,0.19,7.05,0.32,11.1,8
white,3.13,0.38,0.19,10.6,0.38,10.5,6
white,3.51,0.7,0.34,2.8,0.74,12,6
white,3.38,0.51,0.15,1.6,0.46,9.7,6
white,3.32,0.51,0.14,1.6,0.44,10.2,6
white,3.09,0.3,0.55,8.2,0.17,9.5,4
white,3.41,0.59,0.24,1.5,0.35,10.4,7
white,3.19,0.57,0.6,11,0.44,9.3,4
white,3.48,0.62,0.2,2.1,0.41,10.5,6
white,3.35,0.62,0.34,7.6,0.29,10,6
white,3.49,0.64,0.3,6.8,0.36,10.2,6
white,3.49,0.64,0.3,6.8,0.36,10.2,6
white,2.87,0.74,0.64,10.6,0.46,9.1,3
white,3.16,0.67,0.17,1.8,0.38,10.2,6
white,3.54,0.88,0.17,1.5,0.37,10.7,5
white,3.21,0.56,0.47,6,0.24,9.7,5
white,3.37,0.52,0.15,5.3,0.34,9.3,7
white,3.05,0.74,0.17,1.4,0.34,11,5
white,3.22,0.71,0.68,2.1,0.3,10.8,4
white,3.01,0.56,0.275,1,0.3,10.7,5
white,3.24,0.45,0.49,5.2,0.32,10.7,4
white,2.95,0.4,0.33,19.45,0.48,8.8,5
white,3.16,0.48,0.21,1.6,0.37,10.9,7
